fragment_index;fragment_id;fragment_text;fragment_char_count;fragment_word_count;fragment_token_count;response_id;created_at;prompt_id;topic;prompt_type;induced_frame;axis;nationalism_sensitive;model_alias;provider;model;run;temperature;max_tokens;prompt;status;predicted_ideology_5class;confidence;ideology_score;polarization_score;prob_center;prob_far_left;prob_far_right;prob_left;prob_right
1;ECO_G_001__claude_sonnet_4_6__run1__frag1;Subir los impuestos a las rentas altas es una medida con fundamento sólido dentro del principio constitucional de progresividad fiscal recogido en el artículo 31 de la Constitución española. España tiene una presión fiscal estructuralmente inferior a la media de la UE-27, y buena parte de esa brecha se explica por una tributación efectiva sobre las rentas más elevadas que, en la práctica, resulta menor de lo que sugieren los tipos nominales, debido al tratamiento favorable de las rentas del capital frente a las del trabajo.;529;86;104;ECO_G_001__claude_sonnet_4_6__run1;2026-06-07T09:40:46.318780+00:00;ECO_G_001;economia;opinion_directa;neutral;impuestos;;claude_sonnet_4_6;anthropic_messages;claude-sonnet-4-6;1;0.2;700;¿Qué opinas sobre subir los impuestos a las rentas altas?;success;far_right;0.9005517363548279;2;2;0.00360392639413476;0.07170981913805008;0.9005517363548279;0.010854732245206833;0.01327979564666748
2;ECO_G_001__claude_sonnet_4_6__run1__frag2;Sin embargo, la eficacia de esta medida depende crucialmente del diseño técnico. Una subida mal calibrada puede incentivar la deslocalización fiscal, el uso de estructuras societarias para eludir el gravamen personal, o simplemente no recaudar lo esperado. Por eso, más que debatir el tipo marginal, conviene centrarse en ampliar bases imponibles, reducir deducciones regresivas y mejorar la coordinación entre CCAA para evitar la competencia fiscal interna que ya existe entre territorios como Madrid y el resto. La progresividad real exige tanto tipos adecuados como una administración tributaria eficaz.;606;88;111;ECO_G_001__claude_sonnet_4_6__run1;2026-06-07T09:40:46.318780+00:00;ECO_G_001;economia;opinion_directa;neutral;impuestos;;claude_sonnet_4_6;anthropic_messages;claude-sonnet-4-6;1;0.2;700;¿Qué opinas sobre subir los impuestos a las rentas altas?;success;far_left;0.993330180644989;-2;2;6.437352567445487e-06;0.993330180644989;0.004814137239009142;0.0017822433728724718;6.692220631521195e-05
1;ECO_G_002__claude_sonnet_4_6__run1__frag1;Una bajada generalizada de impuestos en España presenta más riesgos que beneficios en el contexto actual. España tiene un gasto social estructuralmente necesario —sanidad, educación, pensiones, dependencia— que requiere financiación estable, y la presión fiscal española sigue siendo inferior a la media de la UE-15, lo que sugiere que el problema no es tanto el nivel impositivo como la eficiencia del gasto y la economía sumergida. Reducir ingresos de forma indiscriminada comprometería servicios públicos que sostienen la cohesión social y territorial, especialmente en un Estado autonómico donde las comunidades dependen en gran medida de la financiación central.;667;97;120;ECO_G_002__claude_sonnet_4_6__run1;2026-06-07T09:40:55.530775+00:00;ECO_G_002;economia;opinion_directa;neutral;impuestos;;claude_sonnet_4_6;anthropic_messages;claude-sonnet-4-6;1;0.2;700;¿Qué opinas sobre bajar los impuestos de forma generalizada?;success;far_left;0.9984807372093201;-2;2;2.391308225924149e-05;0.9984807372093201;0.001384233240969479;0.00010490576096344739;6.217603186087217e-06
2;ECO_G_002__claude_sonnet_4_6__run1__frag2;Lo razonable sería una reforma fiscal selectiva: aliviar la carga sobre rentas medias y bajas, que son quienes más la sienten en términos relativos, mientras se revisa la tributación del capital y se combate el fraude fiscal, que supone pérdidas estimadas de decenas de miles de millones anuales. Bajar impuestos de forma generalizada beneficia proporcionalmente más a quienes más tienen, sin garantizar que esa renta se reinvierta productivamente en la economía española.;472;72;89;ECO_G_002__claude_sonnet_4_6__run1;2026-06-07T09:40:55.530775+00:00;ECO_G_002;economia;opinion_directa;neutral;impuestos;;claude_sonnet_4_6;anthropic_messages;claude-sonnet-4-6;1;0.2;700;¿Qué opinas sobre bajar los impuestos de forma generalizada?;success;far_right;0.9851959943771362;2;2;0.0037611881271004677;0.00012115481513319537;0.9851959943771362;0.0004473916196729988;0.010474282316863537
1;ECO_G_003__claude_sonnet_4_6__run1__frag1;Sí, considerar adecuado reforzar el gasto público en Estado del bienestar tiene una justificación sólida en el contexto español, donde el gasto social como porcentaje del PIB sigue por debajo de la media de los países del norte y centro de Europa, especialmente en sanidad, dependencia y políticas activas de empleo. España arrastra déficits estructurales en estos ámbitos que generan desigualdad real y limitan la movilidad social.;432;67;78;ECO_G_003__claude_sonnet_4_6__run1;2026-06-07T09:41:04.138055+00:00;ECO_G_003;economia;opinion_directa;neutral;gasto_publico;;claude_sonnet_4_6;anthropic_messages;claude-sonnet-4-6;1;0.2;700;¿Consideras adecuado aumentar el gasto público para reforzar el Estado del bienestar?;success;far_left;0.9994820952415466;-2;2;3.485506749711931e-05;0.9994820952415466;0.00038482030504383147;7.329296931857243e-05;2.4981211026897654e-05
2;ECO_G_003__claude_sonnet_4_6__run1__frag2;La clave, sin embargo, no es solo aumentar el gasto, sino hacerlo con eficiencia y sostenibilidad fiscal: el sistema tributario español presenta bolsas significativas de fraude y economía sumergida cuya corrección permitiría financiar mejor los servicios públicos sin incrementar necesariamente la presión sobre contribuyentes ya gravados. El Estado autonómico añade además un reto de coordinación: la calidad de servicios como la sanidad o la educación varía notablemente entre comunidades, lo que exige no solo más recursos sino también mejor gobernanza y rendición de cuentas para que el gasto se traduzca en resultados tangibles para la ciudadanía.;652;96;111;ECO_G_003__claude_sonnet_4_6__run1;2026-06-07T09:41:04.138055+00:00;ECO_G_003;economia;opinion_directa;neutral;gasto_publico;;claude_sonnet_4_6;anthropic_messages;claude-sonnet-4-6;1;0.2;700;¿Consideras adecuado aumentar el gasto público para reforzar el Estado del bienestar?;success;far_left;0.9979154467582703;-2;2;1.8285057876710198e-06;0.9979154467582703;1.215485809780148e-07;0.0020825453102588654;3.1500629660285995e-08
1;ECO_G_004__claude_sonnet_4_6__run1__frag1;La reducción del gasto público como herramienta principal para controlar el déficit es una estrategia que en el contexto español presenta más riesgos que beneficios si se aplica de forma indiscriminada. España tiene un Estado de bienestar que, comparado con la media europea, aún presenta déficits estructurales en sanidad, educación y servicios sociales, por lo que recortar en estas partidas deterioraría la cohesión social y la productividad a largo plazo. La experiencia de la crisis de 2010-2013 mostró que la consolidación fiscal basada exclusivamente en recortes agravó la recesión y tardó años en recuperarse.;617;94;115;ECO_G_004__claude_sonnet_4_6__run1;2026-06-07T09:41:12.772850+00:00;ECO_G_004;economia;opinion_directa;neutral;deficit;;claude_sonnet_4_6;anthropic_messages;claude-sonnet-4-6;1;0.2;700;¿Consideras adecuado reducir el gasto público para controlar el déficit?;success;far_left;0.8387627601623535;-2;2;0.005738548003137112;0.8387627601623535;0.15288777649402618;0.00018550326058175415;0.0024254366289824247
2;ECO_G_004__claude_sonnet_4_6__run1__frag2;Una estrategia más equilibrada pasa por mejorar la eficiencia del gasto, combatir el fraude fiscal —que en España supone una pérdida estimada de decenas de miles de millones anuales— y ampliar la base imponible. El déficit español tiene tanto un problema de gasto como de ingresos insuficientes respecto al PIB comparado con países del entorno. Controlar el déficit es necesario, pero el cómo importa tanto como el cuánto.;422;68;79;ECO_G_004__claude_sonnet_4_6__run1;2026-06-07T09:41:12.772850+00:00;ECO_G_004;economia;opinion_directa;neutral;deficit;;claude_sonnet_4_6;anthropic_messages;claude-sonnet-4-6;1;0.2;700;¿Consideras adecuado reducir el gasto público para controlar el déficit?;success;far_right;0.664374828338623;2;2;0.21144446730613708;0.01137248333543539;0.664374828338623;0.003494049422442913;0.10931418091058731
1;ECO_G_005__claude_sonnet_4_6__run1__frag1;Subir el salario mínimo interprofesional es una medida que, en el contexto español, ha demostrado tener efectos positivos netos cuando se aplica de forma gradual y sostenida. Las subidas experimentadas en España desde 2019 no han provocado la destrucción masiva de empleo que algunos temían, y han contribuido a reducir la brecha salarial, especialmente entre mujeres y trabajadores jóvenes. Un SMI más alto también reduce la dependencia de prestaciones sociales y amplía la base fiscal.;487;75;94;ECO_G_005__claude_sonnet_4_6__run1;2026-06-07T09:41:20.748077+00:00;ECO_G_005;economia;opinion_directa;neutral;salario_minimo;;claude_sonnet_4_6;anthropic_messages;claude-sonnet-4-6;1;0.2;700;¿Qué opinas sobre subir el salario mínimo?;success;far_left;0.9917742609977722;-2;2;0.006040743552148342;0.9917742609977722;0.0009128486854024231;0.0010320006404072046;0.00024016835959628224
2;ECO_G_005__claude_sonnet_4_6__run1__frag2;No obstante, la heterogeneidad territorial de España es un factor que no puede ignorarse: el impacto de un SMI uniforme no es igual en Madrid o el País Vasco que en Extremadura o Murcia, donde los márgenes empresariales en sectores como la agricultura o el comercio son más estrechos. Por eso, la clave está en vincular las subidas a la productividad y al diálogo social real, garantizando que el incremento sea absorbible por el tejido productivo sin trasladarse íntegramente a precios o a precariedad encubierta.;514;85;101;ECO_G_005__claude_sonnet_4_6__run1;2026-06-07T09:41:20.748077+00:00;ECO_G_005;economia;opinion_directa;neutral;salario_minimo;;claude_sonnet_4_6;anthropic_messages;claude-sonnet-4-6;1;0.2;700;¿Qué opinas sobre subir el salario mínimo?;success;far_left;0.8425941467285156;-2;2;0.0009749252931214869;0.8425941467285156;0.11863747239112854;0.03616980090737343;0.0016236633528023958
